2,6.351550209755991,6.904244182128906,0.162,0.736
epoch,train_loss,eval_loss,eval_top1,eval_top5
2,6.351550209755991,6.904244182128906,0.162,0.736
epoch,train_loss,eval_loss,eval_top1,eval_top5
2,6.351550209755991,6.904244182128906,0.162,0.736
epoch,train_loss,eval_loss,eval_top1,eval_top5
3,6.160449862480164,6.928772280731201,0.126,0.6
epoch,train_loss,eval_loss,eval_top1,eval_top5
3,6.160449862480164,6.928772280731201,0.126,0.6
epoch,train_loss,eval_loss,eval_top1,eval_top5
3,6.160449862480164,6.928772280731201,0.126,0.6
epoch,train_loss,eval_loss,eval_top1,eval_top5
3,6.074779085084503,6.858236042175293,0.242,0.978
epoch,train_loss,eval_loss,eval_top1,eval_top5
3,6.074779085084503,6.858236042175293,0.242,0.978
epoch,train_loss,eval_loss,eval_top1,eval_top5
3,6.074779085084503,6.858236042175293,0.242,0.978
epoch,train_loss,eval_loss,eval_top1,eval_top5
4,5.927986319248493,6.91895865814209,0.164,0.694
epoch,train_loss,eval_loss,eval_top1,eval_top5
4,5.927986319248493,6.91895865814209,0.164,0.694
epoch,train_loss,eval_loss,eval_top1,eval_top5
4,5.927986319248493,6.91895865814209,0.164,0.694
epoch,train_loss,eval_loss,eval_top1,eval_top5
4,5.821442234749887,6.768365491943359,0.44,1.786
epoch,train_loss,eval_loss,eval_top1,eval_top5
4,5.821442234749887,6.768365491943359,0.44,1.786
epoch,train_loss,eval_loss,eval_top1,eval_top5
4,5.821442234749887,6.768365491943359,0.44,1.786
epoch,train_loss,eval_loss,eval_top1,eval_top5
5,5.701532152982859,6.900562405700684,0.168,0.84
epoch,train_loss,eval_loss,eval_top1,eval_top5
5,5.701532152982859,6.900562405700684,0.168,0.84
epoch,train_loss,eval_loss,eval_top1,eval_top5
5,5.701532152982859,6.900562405700684,0.168,0.84
epoch,train_loss,eval_loss,eval_top1,eval_top5
6,5.480984770334684,6.8822919882202145,0.196,0.954
epoch,train_loss,eval_loss,eval_top1,eval_top5
6,5.480984770334684,6.8822919882202145,0.196,0.954
epoch,train_loss,eval_loss,eval_top1,eval_top5
6,5.480984770334684,6.8822919882202145,0.196,0.954
epoch,train_loss,eval_loss,eval_top1,eval_top5
5,5.591736199809056,6.645286839141845,0.944,3.544
epoch,train_loss,eval_loss,eval_top1,eval_top5
5,5.591736199809056,6.645286839141845,0.944,3.544
epoch,train_loss,eval_loss,eval_top1,eval_top5
5,5.591736199809056,6.645286839141845,0.944,3.544
epoch,train_loss,eval_loss,eval_top1,eval_top5
7,5.316352954277625,6.864086977081299,0.258,1.1459999999809265
epoch,train_loss,eval_loss,eval_top1,eval_top5
7,5.316352954277625,6.864086977081299,0.258,1.1459999999809265
epoch,train_loss,eval_loss,eval_top1,eval_top5
7,5.316352954277625,6.864086977081299,0.258,1.1459999999809265
epoch,train_loss,eval_loss,eval_top1,eval_top5
6,5.388992959377813,6.412455354919434,2.062,7.304
epoch,train_loss,eval_loss,eval_top1,eval_top5
6,5.388992959377813,6.412455354919434,2.062,7.304
epoch,train_loss,eval_loss,eval_top1,eval_top5
6,5.388992959377813,6.412455354919434,2.062,7.304
epoch,train_loss,eval_loss,eval_top1,eval_top5
8,5.136015323492197,6.836118182067871,0.378,1.4479999999618531
epoch,train_loss,eval_loss,eval_top1,eval_top5
8,5.136015323492197,6.836118182067871,0.378,1.4479999999618531
epoch,train_loss,eval_loss,eval_top1,eval_top5
8,5.136015323492197,6.836118182067871,0.378,1.4479999999618531
epoch,train_loss,eval_loss,eval_top1,eval_top5
7,5.201921453662947,5.991713226623535,5.552,15.602
epoch,train_loss,eval_loss,eval_top1,eval_top5
7,5.201921453662947,5.991713226623535,5.552,15.602
epoch,train_loss,eval_loss,eval_top1,eval_top5
7,5.201921453662947,5.991713226623535,5.552,15.602
epoch,train_loss,eval_loss,eval_top1,eval_top5
9,5.020853088452266,6.786596976928711,0.502,1.925999999923706
epoch,train_loss,eval_loss,eval_top1,eval_top5
9,5.020853088452266,6.786596976928711,0.502,1.925999999923706
epoch,train_loss,eval_loss,eval_top1,eval_top5
9,5.020853088452266,6.786596976928711,0.502,1.925999999923706
epoch,train_loss,eval_loss,eval_top1,eval_top5
8,5.055377759185492,5.376541061248779,12.59,29.026
epoch,train_loss,eval_loss,eval_top1,eval_top5
8,5.055377759185492,5.376541061248779,12.59,29.026
epoch,train_loss,eval_loss,eval_top1,eval_top5
8,5.055377759185492,5.376541061248779,12.59,29.026
epoch,train_loss,eval_loss,eval_top1,eval_top5
10,4.906337536298311,6.704334384613037,0.596,2.797999999923706
epoch,train_loss,eval_loss,eval_top1,eval_top5
10,4.906337536298311,6.704334384613037,0.596,2.797999999923706
epoch,train_loss,eval_loss,eval_top1,eval_top5
10,4.906337536298311,6.704334384613037,0.596,2.797999999923706
epoch,train_loss,eval_loss,eval_top1,eval_top5
9,4.944318409059562,4.67766947631836,21.98,42.908
epoch,train_loss,eval_loss,eval_top1,eval_top5
9,4.944318409059562,4.67766947631836,21.98,42.908
epoch,train_loss,eval_loss,eval_top1,eval_top5
9,4.944318409059562,4.67766947631836,21.98,42.908
epoch,train_loss,eval_loss,eval_top1,eval_top5
11,4.799286402188814,6.577412529907226,1.018,4.271999999847412
epoch,train_loss,eval_loss,eval_top1,eval_top5
11,4.799286402188814,6.577412529907226,1.018,4.271999999847412
epoch,train_loss,eval_loss,eval_top1,eval_top5
11,4.799286402188814,6.577412529907226,1.018,4.271999999847412
epoch,train_loss,eval_loss,eval_top1,eval_top5
10,4.844141448245329,4.022308549041748,30.662,54.4
epoch,train_loss,eval_loss,eval_top1,eval_top5
10,4.844141448245329,4.022308549041748,30.662,54.4
epoch,train_loss,eval_loss,eval_top1,eval_top5
10,4.844141448245329,4.022308549041748,30.662,54.4
epoch,train_loss,eval_loss,eval_top1,eval_top5
12,4.72220805975107,6.395141475524903,1.924,6.800000000915527
epoch,train_loss,eval_loss,eval_top1,eval_top5
12,4.72220805975107,6.395141475524903,1.924,6.800000000915527
epoch,train_loss,eval_loss,eval_top1,eval_top5
12,4.72220805975107,6.395141475524903,1.924,6.800000000915527
epoch,train_loss,eval_loss,eval_top1,eval_top5
13,4.641568834965046,6.14532656463623,3.665999999961853,11.277999999084473
epoch,train_loss,eval_loss,eval_top1,eval_top5
13,4.641568834965046,6.14532656463623,3.665999999961853,11.277999999084473
epoch,train_loss,eval_loss,eval_top1,eval_top5
13,4.641568834965046,6.14532656463623,3.665999999961853,11.277999999084473
epoch,train_loss,eval_loss,eval_top1,eval_top5
11,4.770412230024151,3.4800556018066406,37.664,62.724
epoch,train_loss,eval_loss,eval_top1,eval_top5
11,4.770412230024151,3.4800556018066406,37.664,62.724
epoch,train_loss,eval_loss,eval_top1,eval_top5
11,4.770412230024151,3.4800556018066406,37.664,62.724
epoch,train_loss,eval_loss,eval_top1,eval_top5
14,4.592389331414149,5.819315215148926,6.6720000006103515,18.056000004272462
epoch,train_loss,eval_loss,eval_top1,eval_top5
14,4.592389331414149,5.819315215148926,6.6720000006103515,18.056000004272462
epoch,train_loss,eval_loss,eval_top1,eval_top5
14,4.592389331414149,5.819315215148926,6.6720000006103515,18.056000004272462
epoch,train_loss,eval_loss,eval_top1,eval_top5
12,4.675738100912056,3.059055425109863,43.134,68.404
epoch,train_loss,eval_loss,eval_top1,eval_top5
12,4.675738100912056,3.059055425109863,43.134,68.404
epoch,train_loss,eval_loss,eval_top1,eval_top5
12,4.675738100912056,3.059055425109863,43.134,68.404
epoch,train_loss,eval_loss,eval_top1,eval_top5
15,4.545328873854417,5.418890721130371,11.24199999786377,26.95
epoch,train_loss,eval_loss,eval_top1,eval_top5
15,4.545328873854417,5.418890721130371,11.24199999786377,26.95
epoch,train_loss,eval_loss,eval_top1,eval_top5
15,4.545328873854417,5.418890721130371,11.24199999786377,26.95
epoch,train_loss,eval_loss,eval_top1,eval_top5
13,4.612796388420404,2.735776591796875,47.284,72.4
epoch,train_loss,eval_loss,eval_top1,eval_top5
13,4.612796388420404,2.735776591796875,47.284,72.4
epoch,train_loss,eval_loss,eval_top1,eval_top5
13,4.612796388420404,2.735776591796875,47.284,72.4
epoch,train_loss,eval_loss,eval_top1,eval_top5
16,4.477609070447775,4.960068827972412,17.57200001098633,37.47000001953125
epoch,train_loss,eval_loss,eval_top1,eval_top5
16,4.477609070447775,4.960068827972412,17.57200001098633,37.47000001953125
epoch,train_loss,eval_loss,eval_top1,eval_top5
16,4.477609070447775,4.960068827972412,17.57200001098633,37.47000001953125
epoch,train_loss,eval_loss,eval_top1,eval_top5
14,4.561090516109092,2.4937193225097656,50.538,75.322
epoch,train_loss,eval_loss,eval_top1,eval_top5
14,4.561090516109092,2.4937193225097656,50.538,75.322
epoch,train_loss,eval_loss,eval_top1,eval_top5
14,4.561090516109092,2.4937193225097656,50.538,75.322
epoch,train_loss,eval_loss,eval_top1,eval_top5
17,4.438838812021109,4.465932618408203,24.987999999389647,47.65000000976563
epoch,train_loss,eval_loss,eval_top1,eval_top5
17,4.438838812021109,4.465932618408203,24.987999999389647,47.65000000976563
epoch,train_loss,eval_loss,eval_top1,eval_top5
17,4.438838812021109,4.465932618408203,24.987999999389647,47.65000000976563
epoch,train_loss,eval_loss,eval_top1,eval_top5
15,4.515301171471091,2.3085092111968994,53.194,77.452
epoch,train_loss,eval_loss,eval_top1,eval_top5
15,4.515301171471091,2.3085092111968994,53.194,77.452
epoch,train_loss,eval_loss,eval_top1,eval_top5
15,4.515301171471091,2.3085092111968994,53.194,77.452
epoch,train_loss,eval_loss,eval_top1,eval_top5
18,4.390951307920309,3.998344514770508,31.768000006103517,56.20599997314453
epoch,train_loss,eval_loss,eval_top1,eval_top5
18,4.390951307920309,3.998344514770508,31.768000006103517,56.20599997314453
epoch,train_loss,eval_loss,eval_top1,eval_top5
18,4.390951307920309,3.998344514770508,31.768000006103517,56.20599997314453
epoch,train_loss,eval_loss,eval_top1,eval_top5
16,4.458775714331982,2.1629409507751465,55.266,79.128
epoch,train_loss,eval_loss,eval_top1,eval_top5
16,4.458775714331982,2.1629409507751465,55.266,79.128
epoch,train_loss,eval_loss,eval_top1,eval_top5
16,4.458775714331982,2.1629409507751465,55.266,79.128
epoch,train_loss,eval_loss,eval_top1,eval_top5
19,4.349107334247003,3.5881713884735107,37.65800001220703,62.706
epoch,train_loss,eval_loss,eval_top1,eval_top5
19,4.349107334247003,3.5881713884735107,37.65800001220703,62.706
epoch,train_loss,eval_loss,eval_top1,eval_top5
19,4.349107334247003,3.5881713884735107,37.65800001220703,62.706
epoch,train_loss,eval_loss,eval_top1,eval_top5
20,4.299139357530153,3.241762419052124,42.372000004882814,67.56999998535156
epoch,train_loss,eval_loss,eval_top1,eval_top5
20,4.299139357530153,3.241762419052124,42.372000004882814,67.56999998535156
epoch,train_loss,eval_loss,eval_top1,eval_top5
20,4.299139357530153,3.241762419052124,42.372000004882814,67.56999998535156
epoch,train_loss,eval_loss,eval_top1,eval_top5
17,4.434812737446205,2.044939441680908,56.962,80.598
epoch,train_loss,eval_loss,eval_top1,eval_top5
17,4.434812737446205,2.044939441680908,56.962,80.598
epoch,train_loss,eval_loss,eval_top1,eval_top5
17,4.434812737446205,2.044939441680908,56.962,80.598
epoch,train_loss,eval_loss,eval_top1,eval_top5
21,4.274502974290114,2.9575324198913573,46.15599999267578,71.2879999975586
epoch,train_loss,eval_loss,eval_top1,eval_top5
21,4.274502974290114,2.9575324198913573,46.15599999267578,71.2879999975586
epoch,train_loss,eval_loss,eval_top1,eval_top5
21,4.274502974290114,2.9575324198913573,46.15599999267578,71.2879999975586
epoch,train_loss,eval_loss,eval_top1,eval_top5
18,4.391864781286202,1.9486974737548828,58.416,81.68
epoch,train_loss,eval_loss,eval_top1,eval_top5
18,4.391864781286202,1.9486974737548828,58.416,81.68
epoch,train_loss,eval_loss,eval_top1,eval_top5
18,4.391864781286202,1.9486974737548828,58.416,81.68
epoch,train_loss,eval_loss,eval_top1,eval_top5
22,4.243924260139465,2.7264001725769043,49.209999982910155,74.08799998779297
epoch,train_loss,eval_loss,eval_top1,eval_top5
22,4.243924260139465,2.7264001725769043,49.209999982910155,74.08799998779297
epoch,train_loss,eval_loss,eval_top1,eval_top5
22,4.243924260139465,2.7264001725769043,49.209999982910155,74.08799998779297
epoch,train_loss,eval_loss,eval_top1,eval_top5
19,4.380692619903415,1.8650111221313477,59.688,82.712
epoch,train_loss,eval_loss,eval_top1,eval_top5
19,4.380692619903415,1.8650111221313477,59.688,82.712
epoch,train_loss,eval_loss,eval_top1,eval_top5
19,4.380692619903415,1.8650111221313477,59.688,82.712
epoch,train_loss,eval_loss,eval_top1,eval_top5
23,4.206539777609018,2.537386682357788,51.704000002441404,76.14200002929688
epoch,train_loss,eval_loss,eval_top1,eval_top5
23,4.206539777609018,2.537386682357788,51.704000002441404,76.14200002929688
epoch,train_loss,eval_loss,eval_top1,eval_top5
23,4.206539777609018,2.537386682357788,51.704000002441404,76.14200002929688
epoch,train_loss,eval_loss,eval_top1,eval_top5
20,4.320170355778115,1.7923369981384278,60.872,83.564
epoch,train_loss,eval_loss,eval_top1,eval_top5
20,4.320170355778115,1.7923369981384278,60.872,83.564
epoch,train_loss,eval_loss,eval_top1,eval_top5
20,4.320170355778115,1.7923369981384278,60.872,83.564
epoch,train_loss,eval_loss,eval_top1,eval_top5
24,4.203893129642193,2.3813997691345214,53.82199999267578,77.774
epoch,train_loss,eval_loss,eval_top1,eval_top5
24,4.203893129642193,2.3813997691345214,53.82199999267578,77.774
epoch,train_loss,eval_loss,eval_top1,eval_top5
24,4.203893129642193,2.3813997691345214,53.82199999267578,77.774
epoch,train_loss,eval_loss,eval_top1,eval_top5
21,4.296951085913415,1.7311891144561768,61.922,84.33
epoch,train_loss,eval_loss,eval_top1,eval_top5
21,4.296951085913415,1.7311891144561768,61.922,84.33
epoch,train_loss,eval_loss,eval_top1,eval_top5
21,4.296951085913415,1.7311891144561768,61.922,84.33
epoch,train_loss,eval_loss,eval_top1,eval_top5
25,4.190199462267069,2.253113160171509,55.50600001220703,79.1359999975586
epoch,train_loss,eval_loss,eval_top1,eval_top5
25,4.190199462267069,2.253113160171509,55.50600001220703,79.1359999975586
epoch,train_loss,eval_loss,eval_top1,eval_top5
25,4.190199462267069,2.253113160171509,55.50600001220703,79.1359999975586
epoch,train_loss,eval_loss,eval_top1,eval_top5
26,4.1354508354113655,2.1466185024261475,56.878000034179685,80.26200001953126
epoch,train_loss,eval_loss,eval_top1,eval_top5
26,4.1354508354113655,2.1466185024261475,56.878000034179685,80.26200001953126
epoch,train_loss,eval_loss,eval_top1,eval_top5
26,4.1354508354113655,2.1466185024261475,56.878000034179685,80.26200001953126
epoch,train_loss,eval_loss,eval_top1,eval_top5
22,4.271571437517802,1.6764857879638673,62.832,84.972
epoch,train_loss,eval_loss,eval_top1,eval_top5
22,4.271571437517802,1.6764857879638673,62.832,84.972
epoch,train_loss,eval_loss,eval_top1,eval_top5
22,4.271571437517802,1.6764857879638673,62.832,84.972
epoch,train_loss,eval_loss,eval_top1,eval_top5
27,4.12199179484294,2.053712481002808,58.0540000390625,81.21400004394532
epoch,train_loss,eval_loss,eval_top1,eval_top5
27,4.12199179484294,2.053712481002808,58.0540000390625,81.21400004394532
epoch,train_loss,eval_loss,eval_top1,eval_top5
27,4.12199179484294,2.053712481002808,58.0540000390625,81.21400004394532
epoch,train_loss,eval_loss,eval_top1,eval_top5
23,4.261336092855416,1.627219051513672,63.684,85.548
epoch,train_loss,eval_loss,eval_top1,eval_top5
23,4.261336092855416,1.627219051513672,63.684,85.548
epoch,train_loss,eval_loss,eval_top1,eval_top5
23,4.261336092855416,1.627219051513672,63.684,85.548
epoch,train_loss,eval_loss,eval_top1,eval_top5
28,4.090639958014855,1.9722961138153077,59.14800001220703,82.16800001464844
epoch,train_loss,eval_loss,eval_top1,eval_top5
28,4.090639958014855,1.9722961138153077,59.14800001220703,82.16800001464844
epoch,train_loss,eval_loss,eval_top1,eval_top5
28,4.090639958014855,1.9722961138153077,59.14800001220703,82.16800001464844
epoch,train_loss,eval_loss,eval_top1,eval_top5
24,4.237709655481226,1.5825177685546874,64.496,86.052
epoch,train_loss,eval_loss,eval_top1,eval_top5
24,4.237709655481226,1.5825177685546874,64.496,86.052
epoch,train_loss,eval_loss,eval_top1,eval_top5
24,4.237709655481226,1.5825177685546874,64.496,86.052
epoch,train_loss,eval_loss,eval_top1,eval_top5
29,4.08293112883201,1.8996538852691651,60.12399998535156,82.98800001220702
epoch,train_loss,eval_loss,eval_top1,eval_top5
29,4.08293112883201,1.8996538852691651,60.12399998535156,82.98800001220702
epoch,train_loss,eval_loss,eval_top1,eval_top5
29,4.08293112883201,1.8996538852691651,60.12399998535156,82.98800001220702
epoch,train_loss,eval_loss,eval_top1,eval_top5
25,4.209275395262475,1.5412808702850342,65.27,86.566
epoch,train_loss,eval_loss,eval_top1,eval_top5
25,4.209275395262475,1.5412808702850342,65.27,86.566
epoch,train_loss,eval_loss,eval_top1,eval_top5
25,4.209275395262475,1.5412808702850342,65.27,86.566
epoch,train_loss,eval_loss,eval_top1,eval_top5
30,4.048318409002745,1.8336734705352784,61.03999998046875,83.70400000976562
epoch,train_loss,eval_loss,eval_top1,eval_top5
30,4.048318409002745,1.8336734705352784,61.03999998046875,83.70400000976562
epoch,train_loss,eval_loss,eval_top1,eval_top5
30,4.048318409002745,1.8336734705352784,61.03999998046875,83.70400000976562
epoch,train_loss,eval_loss,eval_top1,eval_top5
26,4.206538338287204,1.504678514328003,65.942,87.032
epoch,train_loss,eval_loss,eval_top1,eval_top5
26,4.206538338287204,1.504678514328003,65.942,87.032
epoch,train_loss,eval_loss,eval_top1,eval_top5
26,4.206538338287204,1.504678514328003,65.942,87.032
epoch,train_loss,eval_loss,eval_top1,eval_top5
31,4.060549488434424,1.7725700624084473,61.994000004882814,84.41200000732422
epoch,train_loss,eval_loss,eval_top1,eval_top5
31,4.060549488434424,1.7725700624084473,61.994000004882814,84.41200000732422
epoch,train_loss,eval_loss,eval_top1,eval_top5
31,4.060549488434424,1.7725700624084473,61.994000004882814,84.41200000732422
epoch,train_loss,eval_loss,eval_top1,eval_top5
27,4.18283561631745,1.4711773374938966,66.58,87.47
epoch,train_loss,eval_loss,eval_top1,eval_top5
27,4.18283561631745,1.4711773374938966,66.58,87.47
epoch,train_loss,eval_loss,eval_top1,eval_top5
27,4.18283561631745,1.4711773374938966,66.58,87.47
epoch,train_loss,eval_loss,eval_top1,eval_top5
32,4.026333001943735,1.7159728532028198,62.847999975585935,85.0520000024414
epoch,train_loss,eval_loss,eval_top1,eval_top5
32,4.026333001943735,1.7159728532028198,62.847999975585935,85.0520000024414
epoch,train_loss,eval_loss,eval_top1,eval_top5
32,4.026333001943735,1.7159728532028198,62.847999975585935,85.0520000024414
epoch,train_loss,eval_loss,eval_top1,eval_top5
33,4.006826643760387,1.6628425816726684,63.73599997558594,85.69799997558594
epoch,train_loss,eval_loss,eval_top1,eval_top5
33,4.006826643760387,1.6628425816726684,63.73599997558594,85.69799997558594
epoch,train_loss,eval_loss,eval_top1,eval_top5
33,4.006826643760387,1.6628425816726684,63.73599997558594,85.69799997558594
epoch,train_loss,eval_loss,eval_top1,eval_top5
28,4.15432065374711,1.4413026583862305,67.156,87.856
epoch,train_loss,eval_loss,eval_top1,eval_top5
28,4.15432065374711,1.4413026583862305,67.156,87.856
epoch,train_loss,eval_loss,eval_top1,eval_top5
28,4.15432065374711,1.4413026583862305,67.156,87.856
epoch,train_loss,eval_loss,eval_top1,eval_top5
34,3.9948360736553488,1.6127413470458984,64.6620000024414,86.2359999975586
epoch,train_loss,eval_loss,eval_top1,eval_top5
34,3.9948360736553488,1.6127413470458984,64.6620000024414,86.2359999975586
epoch,train_loss,eval_loss,eval_top1,eval_top5
34,3.9948360736553488,1.6127413470458984,64.6620000024414,86.2359999975586
epoch,train_loss,eval_loss,eval_top1,eval_top5
29,4.14288970302133,1.4138594246673584,67.666,88.194
epoch,train_loss,eval_loss,eval_top1,eval_top5
29,4.14288970302133,1.4138594246673584,67.666,88.194
epoch,train_loss,eval_loss,eval_top1,eval_top5
29,4.14288970302133,1.4138594246673584,67.666,88.194
epoch,train_loss,eval_loss,eval_top1,eval_top5
35,3.99356400508147,1.566294048728943,65.45400004882812,86.75999999511718
epoch,train_loss,eval_loss,eval_top1,eval_top5
35,3.99356400508147,1.566294048728943,65.45400004882812,86.75999999511718
epoch,train_loss,eval_loss,eval_top1,eval_top5
35,3.99356400508147,1.566294048728943,65.45400004882812,86.75999999511718
epoch,train_loss,eval_loss,eval_top1,eval_top5
30,4.1384637075312,1.3897817009735107,68.006,88.534
epoch,train_loss,eval_loss,eval_top1,eval_top5
30,4.1384637075312,1.3897817009735107,68.006,88.534
epoch,train_loss,eval_loss,eval_top1,eval_top5
30,4.1384637075312,1.3897817009735107,68.006,88.534
epoch,train_loss,eval_loss,eval_top1,eval_top5
36,3.9753882930828977,1.5245428817749023,66.18600002197266,87.24399999267578
epoch,train_loss,eval_loss,eval_top1,eval_top5
36,3.9753882930828977,1.5245428817749023,66.18600002197266,87.24399999267578
epoch,train_loss,eval_loss,eval_top1,eval_top5
36,3.9753882930828977,1.5245428817749023,66.18600002197266,87.24399999267578
epoch,train_loss,eval_loss,eval_top1,eval_top5
31,4.126087471550586,1.3685533367919922,68.38,88.842
epoch,train_loss,eval_loss,eval_top1,eval_top5
31,4.126087471550586,1.3685533367919922,68.38,88.842
epoch,train_loss,eval_loss,eval_top1,eval_top5
31,4.126087471550586,1.3685533367919922,68.38,88.842
epoch,train_loss,eval_loss,eval_top1,eval_top5
37,3.9607325746462894,1.4851205783462524,66.90600004882812,87.76600001464844
epoch,train_loss,eval_loss,eval_top1,eval_top5
37,3.9607325746462894,1.4851205783462524,66.90600004882812,87.76600001464844
epoch,train_loss,eval_loss,eval_top1,eval_top5
37,3.9607325746462894,1.4851205783462524,66.90600004882812,87.76600001464844
epoch,train_loss,eval_loss,eval_top1,eval_top5
32,4.110391317629347,1.3500311611175537,68.73,89.044
epoch,train_loss,eval_loss,eval_top1,eval_top5
32,4.110391317629347,1.3500311611175537,68.73,89.044
epoch,train_loss,eval_loss,eval_top1,eval_top5
32,4.110391317629347,1.3500311611175537,68.73,89.044
epoch,train_loss,eval_loss,eval_top1,eval_top5
38,3.9506684770950904,1.4487770848846435,67.58199999511719,88.16599998535156
epoch,train_loss,eval_loss,eval_top1,eval_top5
38,3.9506684770950904,1.4487770848846435,67.58199999511719,88.16599998535156
epoch,train_loss,eval_loss,eval_top1,eval_top5
38,3.9506684770950904,1.4487770848846435,67.58199999511719,88.16599998535156
epoch,train_loss,eval_loss,eval_top1,eval_top5
33,4.0931831715153715,1.3327684936523438,69.144,89.222
epoch,train_loss,eval_loss,eval_top1,eval_top5
33,4.0931831715153715,1.3327684936523438,69.144,89.222
epoch,train_loss,eval_loss,eval_top1,eval_top5
33,4.0931831715153715,1.3327684936523438,69.144,89.222
epoch,train_loss,eval_loss,eval_top1,eval_top5
39,3.935805178605593,1.4145636109924316,68.2079999658203,88.53200000976562
epoch,train_loss,eval_loss,eval_top1,eval_top5
39,3.935805178605593,1.4145636109924316,68.2079999658203,88.53200000976562
epoch,train_loss,eval_loss,eval_top1,eval_top5
39,3.935805178605593,1.4145636109924316,68.2079999658203,88.53200000976562
epoch,train_loss,eval_loss,eval_top1,eval_top5
40,3.922212678652543,1.3830232266235352,68.70199998779297,88.93000000976562
epoch,train_loss,eval_loss,eval_top1,eval_top5
40,3.922212678652543,1.3830232266235352,68.70199998779297,88.93000000976562
epoch,train_loss,eval_loss,eval_top1,eval_top5
40,3.922212678652543,1.3830232266235352,68.70199998779297,88.93000000976562
epoch,train_loss,eval_loss,eval_top1,eval_top5
34,4.074697573979695,1.3174796997833251,69.412,89.498
epoch,train_loss,eval_loss,eval_top1,eval_top5
34,4.074697573979695,1.3174796997833251,69.412,89.498
epoch,train_loss,eval_loss,eval_top1,eval_top5
34,4.074697573979695,1.3174796997833251,69.412,89.498
epoch,train_loss,eval_loss,eval_top1,eval_top5
41,3.9126563714100766,1.3539626627731323,69.22999998779297,89.24800003417968
epoch,train_loss,eval_loss,eval_top1,eval_top5
41,3.9126563714100766,1.3539626627731323,69.22999998779297,89.24800003417968
epoch,train_loss,eval_loss,eval_top1,eval_top5
41,3.9126563714100766,1.3539626627731323,69.22999998779297,89.24800003417968
epoch,train_loss,eval_loss,eval_top1,eval_top5
35,4.0732076121311565,1.303095729370117,69.798,89.654
epoch,train_loss,eval_loss,eval_top1,eval_top5
35,4.0732076121311565,1.303095729370117,69.798,89.654
epoch,train_loss,eval_loss,eval_top1,eval_top5
35,4.0732076121311565,1.303095729370117,69.798,89.654
epoch,train_loss,eval_loss,eval_top1,eval_top5
42,3.904371046102964,1.3281088731384276,69.67200000976563,89.49400000976563
epoch,train_loss,eval_loss,eval_top1,eval_top5
42,3.904371046102964,1.3281088731384276,69.67200000976563,89.49400000976563
epoch,train_loss,eval_loss,eval_top1,eval_top5
42,3.904371046102964,1.3281088731384276,69.67200000976563,89.49400000976563
epoch,train_loss,eval_loss,eval_top1,eval_top5
36,4.058728673878838,1.290890364303589,70.14,89.828
